"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Plppr3",7052.3849756876,-0.0988856723136764,0.0378298379614836,0.00612465535540992,0.03353541548303
"Plppr4",1068.79759087094,0.180690661625803,0.0720698338468923,0.00281639704528506,0.0183316278036489
"Plrg1",768.84745676965,0.158560159356358,0.0654137512560555,0.0044860097615351,0.0263715718868645
"Pls3",679.298659782487,0.166073248320086,0.0769244749662049,0.00785585876823764,0.0407774166322942
"Plscr3",603.283712455694,-0.405993988414848,0.069668705979535,4.63983986435624e-10,3.53325146664908e-08
"Pltp",153.83312070218,-0.31070084749025,0.252754573020663,0.00969198382409493,0.0474831516915681
"Plxna1",4662.0560088341,0.116555011029245,0.0406117487210813,0.00203549180695632,0.0143092684444197
"Plxnb1",3234.47760390084,-0.237647491022399,0.0438285593580316,1.00855346716299e-08,5.44536203951033e-07
"Plxnb2",3752.64211072594,-0.1548916377487,0.0531467187306457,0.00114413602685225,0.00908002892635638
"Plxnc1",1427.84837719455,0.287319861294504,0.0650771982657939,1.25708940949946e-06,3.47188592887754e-05
"Pmepa1",609.828788503052,-0.2971190136157,0.0701894364858545,2.65521439810492e-06,6.59996122276117e-05
"Pmf1",92.8201745887906,-0.532401645664442,0.183695961779809,0.000187888530165483,0.00219826243019545
"Pml",219.48380138882,-0.342068970608012,0.116004730938417,0.000257350702887051,0.00279730871273433
"Pnkp",218.483649748938,-0.216315527897313,0.116514055088502,0.0085110180800274,0.0431003987155059
"Pnma2",739.615219203595,0.181909746016629,0.0756792052796487,0.00363437320699691,0.022342152416695
"Pnma8a",1209.77996823762,0.227724793003699,0.057792087612299,1.4289590269507e-05,0.000265730636055459
"Pnma8b",3495.15825432561,0.137470012362806,0.0619345935561397,0.00962186155474459,0.0472626413580183
"Pnpla2",135.214552418295,-0.490465824971575,0.165765212156675,0.000167655725511968,0.00201339701722394
"Pnpla8",1947.47838980818,0.196689947441669,0.0456428179902854,3.81367985274621e-06,8.91889196515711e-05
"Pnrc1",543.119477648874,-0.206946829287182,0.0815914130765093,0.00199241389609514,0.0140625356403787
"Poc1b",356.333478175557,-0.346648331977692,0.0919226833104535,1.43862766175857e-05,0.000266560911617544
"Podxl2",6091.29518370643,-0.11890048250883,0.0431343706499141,0.00279458778816024,0.0182256928322886
"Pola2",213.693807273178,-0.25983501058627,0.138652202009726,0.00571946454569628,0.0318597149788595
"Pold1",354.289347396155,-0.347263628993317,0.0962107584561836,2.65989939643663e-05,0.000450405072604835
"Poldip2",1010.85049607684,-0.143451747090432,0.0574341245698073,0.00439018349122,0.0259007063651286
"Pole",312.000683624272,-0.54805209657109,0.115564631943385,1.2833814994244e-07,4.9873946529254e-06
"Pole3",563.356498136632,-0.181330880957186,0.0702880175175554,0.00227952287187512,0.0156083338430784
"Polr1b",526.092441960541,-0.183176937872742,0.0902063971656544,0.0085193136674645,0.0431003987155059
"Polr2a",2339.08671307667,-0.338969709065275,0.0586882049756172,7.8413284026222e-10,5.67591540528269e-08
"Polr2b",1567.81902269079,0.278004701951241,0.0560588763233811,9.39608528183798e-08,3.75103113645253e-06
"Polr2m",2176.92068396263,-0.127123644606535,0.0551251330804579,0.00869645905457362,0.0437947827159606
"Polr3d",370.941185927184,-0.244098247036459,0.0991422745048616,0.00175835326487137,0.0127363359449419
"Polr3gl",575.59045127969,-0.248350598994186,0.0737693513950058,0.000107596151006352,0.00139377747626124
"Pom121",1481.22684602035,-0.187381686718274,0.0620871992175521,0.000585235365255103,0.00537649281859884
"Pomgnt1",820.751768212092,-0.205328253743222,0.0652772343346022,0.000326451538592696,0.00338103189419826
"Pou3f1",1072.26816889339,-0.347971801856936,0.080365439686062,1.40253740431735e-06,3.83340824989145e-05
"Pou3f2",3386.41064352964,-0.182007052246552,0.0762299385312173,0.00371249446587147,0.0227586794292186
"Pou6f1",2695.3816597058,-0.198772143735812,0.0433149535385465,1.01435055324472e-06,2.89488503997038e-05
"Ppargc1a",288.770248855679,0.288534780735091,0.100490671393871,0.000424017662480162,0.00417177646416255
"Ppdpf",752.448399698699,-0.16208823117516,0.0730015403723737,0.00710091561280317,0.0376903554726305
"Ppfia1",966.504627643338,-0.168448932974992,0.0607330974155693,0.00151888935125758,0.0113692319962883
"Ppfia2",2554.84011699215,0.304633645332972,0.0454781987238431,2.55599175452846e-12,3.3672635374158e-10
"Ppfia4",925.820126226786,0.253827648061781,0.0961575168995991,0.00102686058256848,0.0083660243133934
"Ppm1b",1525.92113106945,-0.118136949779054,0.0480995430274917,0.00662130132578262,0.0355891569424154
"Ppm1e",2858.18541458296,0.186874711106564,0.0433593798321766,4.13880699172171e-06,9.54897430979716e-05
"Ppm1g",1780.52656336138,-0.14759655014302,0.0582500338588818,0.00378810773900476,0.0230825769443333
"Ppm1h",555.773016979655,0.233292807720306,0.0827713606359742,0.000720503789091188,0.0063230020440272
"Ppm1l",1929.5012153038,0.129776508713,0.055871661147048,0.00818081736712505,0.0419681028015987
"Ppp1r10",1258.30860505098,-0.178564376689024,0.0544678439794443,0.000269282174047799,0.00290067323050344
"Ppp1r14b",1320.56791748033,-0.184607922977694,0.0639474577962516,0.000906884791078425,0.00757596717670714
"Ppp1r18",787.214028421046,-0.234476662623442,0.0788070528419118,0.000441302862408412,0.00431528470833701
"Ppp1r3f",233.574048479313,0.235502759296965,0.115126740788854,0.0049752436024387,0.0286342766354423
"Ppp2r2c",2700.35545140888,0.222917037007187,0.0453937041266726,1.73775040912947e-07,6.34158556506141e-06
"Ppp2r3a",2291.20383970961,0.184632982206574,0.0504756701176733,6.24460677774677e-05,0.000914071663222622
"Ppp2r3d",995.376897572747,-0.188513220016888,0.0595416428883195,0.0003593975729004,0.00363712613632745
"Ppp4r3b",1284.96817829708,0.14202060608835,0.0571724456722027,0.00464046883936039,0.0270741968510778
"Ppp6c",1151.15087719958,0.156549196140435,0.0582298130525184,0.00221949956443769,0.0153007259350613
"Prag1",637.975729601494,-0.405441168299684,0.0967745800396325,2.12477849520945e-06,5.43530716425035e-05
"Prc1",472.479412774646,-0.253991884604136,0.0866355496336462,0.000445870229743017,0.00433989902300754
"Prdm16",584.078995165804,-0.18913909497046,0.080982315953074,0.00397847967203572,0.0240645046829195
"Prdx6",631.412812110668,-0.188418054052976,0.0818747117531054,0.00426352585744814,0.0254037492745463
"Preb",999.226617463388,-0.171368951901719,0.0618161634713697,0.00146534569552216,0.0110576556806742
"Prepl",2757.92093970736,0.314707585653807,0.0451839630219839,3.8420533655435e-13,6.74869480502268e-11
"Prex1",1708.23441079784,-0.313117651633373,0.0616078951335524,4.24658754372301e-08,1.87105499334471e-06
"Prickle1",557.714187034619,-0.194880493624753,0.0911912679678992,0.00595686154626396,0.0328900645475614
"Prim2",294.063996314829,0.278591010257021,0.101798193981166,0.000667177954985395,0.00595891686710345
"Prkaa2",989.775562632628,0.172272638394188,0.0665788961371351,0.00247887940154127,0.0166786298446909
"Prkaca",1459.13311197021,-0.246020264471078,0.053980793788397,8.1858078325662e-07,2.43469826340165e-05
"Prkacb",4836.84282490954,0.185753029778638,0.0357963983523463,5.96087634044674e-08,2.56629362447861e-06
"Prkar2b",3935.26222964059,0.10641575710041,0.0438809588312608,0.00831516771310494,0.0424753855961398
"Prkca",1418.5210707998,0.206866970229617,0.0542396803866039,2.82910345545496e-05,0.000475755393603424
"Prkcb",2606.69506251806,0.240631667672492,0.061186402368095,1.33879525945847e-05,0.000251243429460197
"Prkcsh",998.066880272053,-0.182869728403863,0.0690657937869629,0.00186987376004873,0.0134170571431819
"Prkdc",436.678993299026,0.258657905402087,0.0980110230781154,0.00099287915795962,0.00814377895531759
"Prkx",1097.47806778179,-0.199057134850925,0.0588027506456371,0.000147727787136795,0.00180870433804846
"Proser1",823.114946859214,-0.243796437659701,0.0752745098659122,0.000173981090277958,0.00207048498945061
"Prpf31",589.718555856901,-0.19362759032835,0.0744591417180043,0.00191095934516878,0.0136375831057712
"Prpf40b",1621.55637050656,-0.154920278090372,0.057286060641003,0.00214766597188514,0.0149542027027562
"Prpf4b",3019.19303322573,0.134342865500194,0.0508034770629367,0.00327735905133139,0.0206287282093835
"Prpsap1",888.58805777867,-0.165821857444681,0.0648172266965504,0.0028730780728663,0.0186269343168999
"Prr11",134.703913223464,-0.362504181212011,0.185329671059965,0.00283307195823492,0.0184037919022618
"Prr13",246.310565146675,-0.28714621173247,0.111177515083103,0.000964631609036082,0.00796244161493818
"Prr14",480.188611476289,-0.253950428861274,0.0776673484953136,0.000146408060792081,0.0017975580548694
"Prr3",697.10754795418,-0.244570998156851,0.0768796925278744,0.000209970666197445,0.00238667261129003
"Prr36",2728.32927124625,-0.212642605404422,0.0470344837364419,1.22354050973372e-06,3.41055267003467e-05
"Prrc2a",10585.9086796184,-0.199831249331997,0.0432628620313014,8.67357192378156e-07,2.56776711289659e-05
"Prrc2c",4723.15487932625,0.114061666183891,0.0481971122297198,0.00908662784250925,0.0452152109763358
"Prrg3",723.053135309033,0.222265548084217,0.0808331624800738,0.000964123586181045,0.00796244161493818
"Psap",6043.32324331066,-0.145137681467179,0.0512687168306778,0.00162704856728293,0.0120419875423513
"Psd3",1696.71917076244,0.327942996119862,0.0600036809302346,4.92337633998025e-09,2.92164684247296e-07
"Psma3",1611.13610878446,0.179742491771726,0.0536432329738398,0.000207512851049091,0.00236690415560235
"Psma7",1459.02257501704,0.146184669462841,0.0508344243505924,0.00143450794736527,0.0109049092317312
"Psmc6",1728.91820625188,0.170165057006199,0.0523769956873368,0.000326734010308911,0.00338129917659827
"Psmd3",1681.28092937625,-0.176090159610165,0.0649829233232048,0.0016787393539122,0.0123207310576263
"Psmd5",665.999272252809,0.166243922328414,0.0733315933138095,0.0060574943198341,0.0332939575688061
"Psme3ip1",787.055654993025,-0.16697680408948,0.0669068490349016,0.00335551245451531,0.0210803629355196
"Psmf1",544.363876643257,-0.229915019369348,0.079255265872478,0.0005764621346611,0.00533308438344476
"Psrc1",126.797268429414,-0.358227618749055,0.190638351367276,0.00329941064000531,0.0207477020388687
"Ptar1",829.784799927714,0.437166616817895,0.0655618450977317,2.05473949115533e-12,2.84938295331371e-10
"Ptbp1",1248.86178220062,-0.276638772041624,0.077464306981683,4.30440135839124e-05,0.000668704994050073
"Ptbp3",623.785270337066,0.225280108116139,0.0731690783622401,0.000343720100823343,0.00350512306741346
"Ptcd3",764.157268329757,0.154838508485406,0.0625147490247574,0.00412654887849803,0.0247105249660605
"Ptch1",728.332399245403,0.189259912588046,0.0694401834938673,0.00140456187902838,0.0107144229273289
"Ptchd1",185.604443546077,0.234356753344393,0.129780757973307,0.00797343750477451,0.0411543056399155
"Ptchd4",270.019724208474,0.510126466546257,0.109517012040869,2.04254852954081e-07,7.37220118580017e-06
"Pten",3955.97953775149,0.177318769648547,0.044302361227711,1.73083868400916e-05,0.000310654888598592
"Ptms",7285.55233194872,-0.31351105633795,0.0502114526164559,4.89795868057573e-11,4.77968204873368e-09
"Ptov1",3360.46131537299,-0.205541232670224,0.0571922185462192,6.67696411583893e-05,0.000966618958923758
"Ptp4a1",5054.33051114246,-0.114332008273849,0.0424570720880294,0.00354621662828065,0.0219229741252789
"Ptpn4",2338.86588479739,0.265043224346851,0.0596332747610848,1.22800496279719e-06,3.41247858869421e-05
"Ptprj",783.010732046635,0.136774206635773,0.0624991912865592,0.00983237012439043,0.0479774898570283
"Ptpro",2288.59053642847,-0.190982196403023,0.0573150301671229,0.000198130516330059,0.00228487182456235
"Ptprr",245.318615023777,0.241910882945295,0.110962761770382,0.00353421530548107,0.0218795829109058
"Ptprs",18943.4619948091,-0.136528691717406,0.044765696207049,0.000863502922347819,0.00725959636184439
"Ptprt",2580.99747370372,0.320091208162793,0.0642217367722417,6.69300883743875e-08,2.81705106787278e-06
"Ptprz1",8605.42534226485,0.126529665308057,0.0385086558467226,0.000464092069241287,0.00447253030006197
"Pum2",5560.78250599777,0.179526484520885,0.047345201975926,3.9789366258856e-05,0.000626266560447035
"Pxn",586.406556049611,-0.169264988841909,0.0804494695774543,0.00851368112219959,0.0431003987155059
"Pygo2",999.004680965826,-0.186323666698228,0.0675487468417256,0.0013091346181081,0.0101390590587632
"Qki",3930.91495029559,-0.126861966312509,0.0482692684906783,0.00375927397152687,0.0229387101903173
"R3hdm2",2478.9621196465,-0.290530866687578,0.0417221540112917,4.29037511844731e-13,7.22271581754515e-11
"R3hdm4",2364.6388236484,-0.129389512315045,0.0514588508770468,0.00493924221995356,0.0284643818922433
"Rab11a",2218.43716028101,0.151175856163543,0.0423498118600948,0.000127230159966134,0.00160351462006621
"Rab11b",3536.44462992441,-0.207443114689704,0.0567807785175452,5.22994802493429e-05,0.000791946382534302
"Rab11fip4",3687.4777648879,0.113674161303229,0.0446351974588383,0.00546402364312737,0.0308628960596721
"Rab27b",103.143113767663,0.428421675795605,0.186670779127511,0.00113290619782504,0.00904539772736185
"Rab30",1200.06361249788,0.421225396388983,0.0736744000581136,8.62185913257184e-10,6.17306370720116e-08
"Rab35",1093.37296110275,-0.156078965631763,0.0605204772780371,0.00296675388054216,0.0190746781953453
"Rab39b",547.858599363062,0.215840300597896,0.075091563509986,0.000706181853572877,0.00622850201643971
"Rab3c",5363.75493066534,0.305046402385301,0.0510338594916297,2.73176050771719e-10,2.22149462522631e-08
"Rab3d",585.038747297199,-0.223915704241932,0.0813734722831595,0.000947891018587642,0.00785872641842266
"Rab3gap1",532.939876807014,0.168754200506245,0.0749026190913837,0.00611449115643211,0.0335076150144911
"Rab9b",436.158867239895,0.223730972419273,0.0965383332965531,0.00298813881442807,0.0191654044504749
"Rabep1",3002.3619715057,0.210685095282858,0.0395866180851325,2.18939351108805e-08,1.04883891327542e-06
"Rabgap1",2603.95774000414,0.291434320714705,0.0418399458706579,4.27675411246645e-13,7.22271581754515e-11
"Rabgap1l",3725.25439861157,0.171872044699915,0.0536973815618017,0.000378561699395856,0.00380119803951296
"Rac1",3518.17464191142,-0.30387607726691,0.0446244283178771,1.16608142571611e-12,1.72606255082966e-10
"Racgap1",763.866909116526,-0.411507514419213,0.0692074116196428,2.2481521987885e-10,1.85107231667748e-08
"Rack1",7741.92077120483,0.12531031164528,0.039389702520057,0.000669973736783662,0.00597174154830038
"Rad23b",3417.28477782037,0.10771783802749,0.0447700322187689,0.00855656706895526,0.0432333448386211
"Rad51",106.965645217003,-0.371609620975253,0.177397357780259,0.0020796906394216,0.0145501032839831
"Raf1",2534.78228064028,-0.12474355784774,0.0445691481953524,0.00230793643085231,0.0157701009025147
"Rai2",207.675147302718,-0.283952363774138,0.128906313093599,0.00249357930657478,0.0167433301655536
"Ralbp1",994.398156991602,-0.211928448320185,0.0642608404645972,0.000184087965743131,0.00216533469705358
"Ralgapa1",1959.22277868717,0.150089644551386,0.0680857267280197,0.00856451301763442,0.043246030852555
"Ranbp2",2282.62723372282,0.491565542200612,0.0486121476762577,3.71632068611589e-25,1.22397021797227e-21
"Ranbp6",907.683971108603,0.477343453990644,0.0593664182548257,6.71328058601085e-17,3.04968132552093e-14
"Ranbp9",802.567989585165,-0.226079955990555,0.0696332604367861,0.000194006558598973,0.00225538381341173
"Rap1gap2",954.729817163389,0.224269885418518,0.057902904008953,1.92987573098464e-05,0.000341264199731432
"Rap2c",945.639373228794,-0.155971416610601,0.0585574420344901,0.00237811814360532,0.0161491383628126
"Rapgef2",1601.97893645705,0.152717394411326,0.049780933318151,0.000753702157889987,0.00652812112297349
"Rapgef4",626.188720288849,0.182043426756082,0.0744594388176223,0.00326069141632935,0.0205434474981936
"Rapgef5",1851.47198042454,0.304388063851461,0.04878805116292,5.32236173439712e-11,5.0809270644165e-09
"Rapgef6",896.298779793838,0.311484426637935,0.0698221678219792,8.87062176327376e-07,2.60270759709061e-05
"Rarb",400.832136475166,0.315163141371885,0.0945107939485469,8.26701474040937e-05,0.00113447554364743
"Rasal1",191.649136746943,0.300749645774068,0.192520165344638,0.0072104541862621,0.0380571007411125
"Rasal2",1585.81150307905,0.202159293273286,0.06040504762526,0.00017034630991103,0.00204012935160719
"Rasgef1a",246.614989298272,0.349419389925173,0.134470364052693,0.000686323265965363,0.00608863481873919
"Rasgef1b",1101.55332531557,-0.199607535202347,0.0773523894682613,0.00189719449387556,0.0135613891819407
"Rasgrf1",229.059240325176,0.289859893159908,0.166297806398572,0.00585039814927704,0.032412308764275
"Rasgrf2",296.165357751122,0.292995269457292,0.110683541615435,0.000787272133490575,0.00675669256456341
